YEAR,REGION,ISLAND,NTR.2,FISHED,EXPOSURE,LT_SITE,TRANSECT_NO,ABA.STEL,ABU.BENG,ABU.SEPT,ABU.SEXF,ABU.SPP,ABU.VAIG,ABU.WHIT,ACA.BLOC,ACA.DUSS,ACA.GRAM,ACA.LINE,ACA.NANS,ACA.NCUS,ACA.NUDA,ACA.SPP,ACA.THOM,ACA.XANT,ACN.POLY,AET.ROGA,AMB.AURE,AMB.CURA,AMB.LEUC,AMP.AKIN,AMP.CLAR,AMP.MELA,AMP.PERC,AMP.PERI,AMP.SPP,ANA.CAER,ANA.GEOG,ANA.MELE,ANA.NEOG,ANA.SPP,ANY.LEUC,ARO.HISP,ARO.MAPP,ARO.STEL,ATU.MATE,BAL.UNDU,BAL.VIRI,BOD.AXIL,BOD.DIAN,BOD.MESO,BOD.SPP,BOL.MURI,CAE.CAER,CAE.CUNI,CAL.CARO,CAR.FERD,CAR.FULV,CAR.GYMN,CAR.ORTH,CAR.PLA,CAR.SEXF,CAT.AMBO,CAT.PAPU,CAX.IGNO,CAX.MELA,CEN.BICO,CEN.BISP,CEN.NOX,CEN.TIBI,CEN.VROL,CEP.ARGU,CEP.BOEN,CEP.CYAN,CEP.MICR,CEP.MINI,CET.OCEL,CHA.AFAS,CHA.AURI,CHA.BARO,CHA.BENN,CHA.CITR,CHA.EPHI,CHA.FLAV,CHA.LINE,CHA.LUNS,CHA.LUNU,CHA.MELO,CHA.OCEL,CHA.ORNA,CHA.PLEB,CHA.RAFF,CHA.RAIN,CHA.SEME,CHA.SPEC,CHA.TLIS,CHA.TTUS,CHA.ULIE,CHA.VAGA,CHE.CHLO,CHE.DIGR,CHE.FASC,CHE.ORIE,CHE.OXYC,CHE.SPP,CHE.TRIL,CHE.UNDU,CHE.UNIF,CHL.LABI,CHL.VEST,CHM.MUEL,CHM.ROST,CHO.ANCH,CHO.CEPH,CHO.CYAN,CHO.FASC,CHO.GRAP,CHO.SCHO,CHO.VITT,CHP.DUB,CHP.MERE,CHR.AGIL,CHR.ALIS,CHR.AMBO,CHR.APES,CHR.MARG,CHR.NITI,CHR.RETR,CHR.TERN,CHR.VIRI,CHR.WEBE,CHR.XANC,CHR.XANT,CHS.BLEE,CHS.MICR,CHS.SPIR,CHY.CYAN,CHY.FLAV,CHY.ROLL,CHY.TALB,CIR.PUNC,CON.ALTI,CON.CHRY,COR.AURI,COR.BATU,COR.PICT,COR.SPP,CRO.ALTI,CTE.BINO,CTE.STRI,DAS.ARUA,DAS.RETI,DAS.SPP,DAS.TRIM,DEC.MACA,DIA.PICT,DIOD.HYST,DIP.BALT,DIP.BIFA,DIS.PERS,DIS.PROS,DIS.SPP,EPB.INSI,EPI.CAER,EPI.COIO,EPI.CORA,EPI.FASC,EPI.FUSG,EPI.HEXA,EPI.HOWL,EPI.LANC,EPI.MACR,EPI.MACU,EPI.MALA,EPI.MERR,EPI.ONGU,EPI.POLY,EPI.QUOY,EPI.SEXF,EPI.TUCU,GNH.SPEC,GOM.VARI,GYMN.SPP,GYMS.UNI,GYN.AUDL,GYN.EUAN,HAL.ARG,HAL.BIOC,HAL.CHLO,HAL.MARG,HAL.MELA,HAL.MEUS,HAL.NEBU,HAL.NIGR,HAL.PROS,HAL.SPP,HEM.FASC,HEM.MELT,HEN.ACUM,HEN.DIPH,HEN.MONO,HEN.VARI,HGY.PLAG,HIP.LONG,KYP.CINE,KYP.SPP,KYP.VAIG,LAB.SPP,LBR.AUST,LES.BICO,LES.DIMI,LES.SPP,LET.ATKI,LET.ERYT,LET.HARA,LET.LATI,LET.LENT,LET.MINI,LET.NEBU,LET.OBSO,LET.OLIV,LET.ORNA,LUT.ARGE,LUT.BOHA,LUT.CARP,LUT.EHRE,LUT.FLMA,LUT.FULV,LUT.GIBB,LUT.KASM,LUT.LEMN,LUT.LUTJ,LUT.MONO,LUT.QUIN,LUT.RIVU,LUT.RUSS,LUT.SEBA,LUT.VITT,LYS.SPP,LYS.UNIL,MAC.CHAO,MAC.SPP,MCR.MACU,MCT.STRI,MON.ARGE,MON.GRAN,MON.HET,NAS.ANNU,NAS.BRAC,NAS.BREV,NAS.LITU,NAS.TONG,NAS.UNIC,NEG.MELA,NEG.NIGR,NEO.AZYS,NEO.BANK,NEO.CYAN,OST.CUBI,OXY.LONG,PAC.IMPE,PAC.SEMI,PAC.SEX,PAC.XANT,PAG.SPP,PAP.BDES,PAP.BIFA,PAP.BIN,PAP.CIL,PAP.CRAS,PAP.CYCL,PAP.IND,PAP.MUL,PAP.SPIL,PARM.OLIG,PARM.SPP,PDA.TUKA,PER.JANT,PGY.DICK,PGY.LACR,PLA.GUEN,PLE.ALBO,PLE.CHAE,PLE.CHRY,PLE.FLAV,PLE.GIBB,PLE.LESS,PLE.LINE,PLE.PIC,PLE.UNIC,PLT.BATA,PLT.ORBI,PLT.PINN,PLT.SPP,PLT.TEIR,PMS.LAEV,PMS.LEOP,PMS.MACU,POM.ADEL,POM.AMBO,POM.AUST,POM.BANK,POM.BRAC,POM.CHRY,POM.COEL,POM.GRAM,POM.LEPI,POM.MOLU,POM.NAGA,POM.PHIL,POM.REID,POM.TRIP,POM.VAIU,POM.WARD,PRC.OCEL,PRE.BIAC,PRE.SPP,PRIO.SPP,PRO.MICR,PSAM.WAIG,PSB.FLAV,PTE.ANTE,PTE.DIAG,PTE.MARR,PTE.SPP,PTE.TILE,PTE.TRIL,PTE.VOLI,PTY.SPP,PYG.DIA,REM.SPP,SAR.SPIN,SCA.ALTI,SCA.CHAM,SCA.DIMI,SCA.FLAV,SCA.FORS,SCA.FREN,SCA.GHOB,SCA.GLOB,SCA.NIGR,SCA.OVIC,SCA.PSIT,SCA.RIVU,SCA.RUBR,SCA.SCHL,SCA.SPIN,SCA.SPP,SCA.TRIC,SCB.LYSA,SCM.COMM,SCO.AFIN,SCO.BILI,SCO.LINE,SCO.MARG,SCO.MONO,SEL.CRUM,SEL.LEPT,SER.LALA,SIG.ARGE,SIG.CANA,SIG.CORA,SIG.DOLI,SIG.FUSC,SIG.JAVU,SIG.LINE,SIG.PMUS,SIG.PTUS,SIG.PUEL,SIG.STEL,SIG.VULP,SPY.BARR,SPY.FLAV,STE.APIC,STE.FASC,STE.NIGR,STH.BAND,STH.INTE,STH.SPP,STH.STRI,STH.TRIL,SUF.CHRY,SUF.FRAE,SYM.NEMA,THA.AMBL,THA.HARD,THA.LUNA,THA.NIGR,THA.SPP,UPE.TRAG,ZAN.CORN,ZEB.SCOP,ZEB.VELI,Grand Total,SR,Plectropomus,Lethrinidae,Lutjanidae
2009,WHITSUNDAYS,WHITSUNDAY,Fished,OPEN,Semi-Exposed,W4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,3.333,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,9.999,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.332,0,20,0,0,30,0,0,0,0,120,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.998,0,0,9.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.658,21,13.332,0,13.332
2011,KEPPELS,GREAT KEPPEL,Fished,OPEN,Exposed,GK2,1,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,9.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,90,0,0,0,0,0,0,60,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346.662,17,3.333,0,3.333
2011,KEPPELS,GREAT KEPPEL,Fished,OPEN,Exposed,GK2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,3.333,0,0,0,0,0,950,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,170,0,0,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2066.66,16,0,0,6.666
2011,KEPPELS,GREAT KEPPEL,Fished,OPEN,Exposed,GK2,3,0,0,0,0,0,0,0,0,0,9.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,9.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,6.666,0,9.999,9.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.665,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,120,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,9.999,0,0,100,0,0,0,0,0,0,10,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.996,0,0,0,0,19.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,866.646,25,9.999,0,19.998
2011,KEPPELS,GREAT KEPPEL,Fished,OPEN,Exposed,GK2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,50,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,736.66,17,0,0,3.333
2011,KEPPELS,GREAT KEPPEL,Fished,OPEN,Exposed,GK2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,53.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,3.333,0,0,0,0,0,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16.665,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999,0,0,30,0,0,0,0,0,0,40,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.655,0,0,3.333,0,0,6.666,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,7679.971,26,9.999,0,3.333
2011,KEPPELS,GREAT KEPPEL,Fished,OPEN,Exposed,GK4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,69.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,3.333,0,0,0,0,0,0,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.998,0,0,110,0,30,0,0,0,0,530,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3.333,0,0,12659.985,20,19.998,3.333,0
2011,KEPPELS,GREAT KEPPEL,Fished,OPEN,Exposed,GK4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.657,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,0,0,0,3.333,9.999,0,0,0,0,0,23500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,9.999,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13.332,0,0,0,0,0,0,0,0,0,0,0,3.333,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.332,0,0,50,0,50,0,0,0,0,280,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.332,0,0,0,0,13.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,20,0,0,0,0,24696.644,29,13.332,0,23.331
2011,KEPPELS,GREAT KEPPEL,Fished,OPEN,Exposed,GK4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,89.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,16.665,0,0,0,0,0,0,0,0,0,40,0,0,0,40,0,0,0,0,3.333,0,0,0,0,0,0,0,9.999,0,16.665,0,0,0,0,0,0,0,0,0,0,9.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,70,0,130,0,0,0,0,630,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.665,0,0,0,0,6.666,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,9.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7773.312,27,3.333,3.333,36.663
2011,KEPPELS,GREAT KEPPEL,Fished,OPEN,Exposed,GK4,4,0,0,0,0,0,0,0,0,0,19.998,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,0,0,0,0,6.666,0,0,0,0,0,27200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,16.665,0,0,0,0,0,0,0,0,3.333,0,23.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,40,0,40,0,0,0,0,290,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,28256.649,21,3.333,0,46.662
2011,KEPPELS,GREAT KEPPEL,Fished,OPEN,Exposed,GK4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.662,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,0,0,0,0,0,0,0,0,19.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.665,0,0,140,0,0,0,0,0,0,400,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3436.655,19,16.665,0,26.664
2011,KEPPELS,GREAT KEPPEL,Fished,OPEN,Exposed,GK7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,113.322,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,0,0,0,6.666,13.332,0,0,0,0,0,13300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,19.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.665,0,0,30,0,80,0,0,0,0,530,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,0,0,0,0,29.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,14843.309,26,16.665,0,6.666
